poi_type,lat,lon,weight,name
hospital,12.9998982,77.5501121,1.5,Dr. Agrawal's Eye Hospital
hospital,12.9948905,77.5347984,1.5,Ashok Hospital
hospital,12.9376087,77.5666429,1.5,Balaji Hospital and Gastroenterology Center
hospital,12.9517481,77.4939886,1.5,Abhay Hospital
hospital,13.0237316,77.5941463,1.5,Chaitanya Hospital
hospital,12.9981979,77.568151,1.5,Dr. B. Venkatasubbarao Memorial Hospital
hospital,12.9497745,77.5802779,1.5,"South City Hospital, Bengaluru Urban"
hospital,13.0370143,77.6238732,1.5,"Sri Sai Hospital, Bengaluru Urban"
hospital,12.9998457,77.5663653,1.5,Jupiter Hospital And Institute Of Vascular Surgery
hospital,12.9829857,77.5309655,1.5,"Shreyas Hospital, Bengaluru Urban"
hospital,13.0289685,77.6045479,1.5,Ashirwad Hospital
hospital,13.0965172,77.5787745,1.5,N.D.R. Hospital
hospital,13.0263529,77.5933929,1.5,Asha Kiran Children & Women Health Care Centre
hospital,12.9690441,77.5688544,1.5,Radha Maternity and Surgical Hospital
hospital,12.9878104,77.5809833,1.5,"Hitech Kidney Stone Hospital, Bengaluru Urban"
hospital,12.9822186,77.5599374,1.5,Sri Dhavantari Ayurveda Hoapital
hospital,12.9845512,77.5528322,1.5,Vaidyam Hospital
hospital,12.9897745,77.5551014,1.5,Suresh Hospital - Bangalore
hospital,13.0058226,77.5694512,1.5,Lakshmi Maternity Home
hospital,13.0077265,77.5696993,1.5,Manjunatha Maternity Home and Surgical Centre
hospital,12.9932806,77.580691,1.5,Samprathi Eye Hospital And Squint Centre
hospital,13.0089953,77.5406188,1.5,Shankara Nethralaya Eye Hospital
hospital,12.8919509,77.5799654,1.5,Supra South City Hospital
hospital,12.9992083,77.550269,1.5,ChanRe Rheumatology and Immunology Center and Research
hospital,12.9579894,77.5114394,1.5,Chandana Hospital
hospital,13.0398217,77.6230843,1.5,"J M J Hospital, Bengaluru Urban"
hospital,12.9215013,77.5655432,1.5,Sri Krishna Hospital
hospital,12.9966677,77.5716037,1.5,Malleswaram Eye Day Care Hospital - Bengalore
hospital,12.9933551,77.5729595,1.5,Mahaveer Eye Hospital Private Limited
hospital,12.9989833,77.5802015,1.5,Bilva Hospital
hospital,12.9256932,77.5773127,1.5,"Nethradhama Superspeciality Eye Hospital, Jayanagar"
hospital,12.9122295,77.5994906,1.5,Dr Agarwals Eye Hospital Ltd
hospital,12.926471,77.6167399,1.5,Sri Venkateshwara Hospitals
hospital,12.9339097,77.620208,1.5,"Nova Specialty Surgery Center, Koramangala"
hospital,12.9118831,77.5528805,1.5,C.S. Hospital
hospital,12.9650437,77.5435022,1.5,Sri Kalabyraveshwara Swamy Ayurvedic Medical College hospital
hospital,12.9765645,77.5455876,1.5,"Anugraha Hospital, Vijayanagar"
hospital,13.103924,77.5837862,1.5,Apple Hospital
hospital,12.9711822,77.5781228,1.5,Amar Hospital
hospital,12.95727,77.5640827,1.5,Retina Institute Of Karnataka
hospital,12.9572978,77.5644522,1.5,The Venlakh Hospital
hospital,12.9406698,77.5644596,1.5,Vishwabharathi Hospital Pvt. Ltd
hospital,12.9404548,77.5578493,1.5,"Sunetra Eye Hospital, Bengaluru Urban"
hospital,12.9253299,77.5711893,1.5,Sri Vivekananda Sevashrama
hospital,12.9276382,77.568896,1.5,Saraswathi Hospital
hospital,12.9894936,77.7337486,1.5,Narayana Multispeciality Hospital
hospital,12.9386321,77.5944105,1.5,National Institute of Mental Health and Neuro Sciences
hospital,12.9291283,77.5461361,1.5,Netraspandana Healthcare and Research Pvt. Ltd
hospital,13.0945892,77.594104,1.5,North City CT Scan
hospital,12.9176216,77.5550705,1.5,Nu Trust
hospital,12.9817311,77.5333714,1.5,"Padmavathi Hospital, Bengaluru Urban"
hospital,12.9957177,77.5031644,1.5,Panchamukhi Specialityu Hospital
hospital,12.9881868,77.5087273,1.5,Sri Lakshmi Multi Speciality Hospital
hospital,13.0090828,77.6235594,1.5,K C Raju Multi Speciality Hospital
hospital,12.9278657,77.5519297,1.5,Ring Road Hospital
hospital,12.8822813,77.5957945,1.5,"Vasan Eye Care Hospital, Bannergatta Road"
hospital,12.924624,77.6170966,1.5,Varalakshmi Hospital
hospital,13.0223669,77.5587304,1.5,Kala Hospital
hospital,12.917589,77.5948906,1.5,"Shekhar Hospital, Jayanagar"
hospital,13.0842019,77.5308891,1.5,Rajalakshmi Hospital
hospital,12.9103393,77.5732398,1.5,"Vasan Eye Care Hospital, Sarakki"
hospital,12.9551501,77.7051643,1.5,Lions Airport City Hospital
hospital,12.9079615,77.6235715,1.5,Mahanth Hospital
hospital,12.9255233,77.5937748,1.5,Sunayana Eye Hospital
hospital,13.024837,77.592089,1.5,"Lakshmi Hospital, Ganganagar"
hospital,13.0186045,77.6479433,1.5,Lokhande S Hospital
hospital,13.0250141,77.5856289,1.5,Dr. T.V.Ramesh Piles Hospital
hospital,12.9163994,77.5847384,1.5,Dr Kamini Rao Hospital(A Unit Of Bacc Health Care Pvt Ltd)
hospital,12.9605309,77.592659,1.5,HCG
hospital,13.0218188,77.613084,1.5,Dr Ambedkar Medical College Hospital
hospital,12.9929043,77.5588015,1.5,"Supriya Hospital, Bengaluru Urban"
hospital,13.0212406,77.6070739,1.5,Manju Sree Hospital
hospital,13.0322819,77.5770459,1.5,Raj Mahal Vilas Hospital
hospital,12.9412109,77.6238987,1.5,Devi Eye Hospital
hospital,12.974865,77.5096312,1.5,Essential Hospital
hospital,13.0373572,77.6409059,1.5,Shree Vijayalakshmi Hospital and Trauma Centre
hospital,12.9548208,77.5672585,1.5,Kalasa Maternity Home
hospital,12.982442,77.5493681,1.5,Sidvin Hospital Pvt Ltd
hospital,12.9246384,77.5509238,1.5,Abhilash Hospital And Sara Rehabilitation Centre
hospital,12.9343279,77.6228848,1.5,"HCG, Koramangala"
hospital,12.8957636,77.6330289,1.5,"Ganesh Nursing Home, Bengaluru Urban"
hospital,12.8987442,77.6263127,1.5,Kavya Hospital
hospital,12.9275311,77.5457901,1.5,Sg Hospital
hospital,12.9988238,77.5819892,1.5,Place Guttahalli Maternity Home
hospital,12.9608027,77.5911717,1.5,"Phoenix Hospital, Bengaluru Urban"
hospital,12.9215104,77.4832503,1.5,"Shreya Hospital, Bengaluru Rural"
hospital,13.0241341,77.6335546,1.5,"Vasan Eye Care Hospital, Banaswadi"
hospital,12.9255704,77.4857756,1.5,Sri Annapoorneshwari Hospital
hospital,13.0251833,77.5920609,1.5,"Vasan Eye Care Hospital, R.T.Nagar"
hospital,12.9563016,77.5747874,1.5,Kims Hospital and Research Centre
hospital,12.9489406,77.5949925,1.5,"Karthik Hospital, Bengaluru Urban"
hospital,12.9670215,77.5892667,1.5,Bangalore Kidney Stones Hospital
hospital,12.9825937,77.6814736,1.5,Sree Lakshmi Hospital
hospital,12.9271131,77.5471291,1.5,"Abhaya Eye Hospital, Super Speciality Eye Care Centre"
hospital,12.9994472,77.6162584,1.5,Mediscope Hospital Private Limited
hospital,13.0555559,77.6517145,1.5,Medi Derma Hospital
hospital,12.9110975,77.4806057,1.5,Mathru Hospital - Bangalore
hospital,12.9825845,77.6124926,1.5,Manjushree Speciality Hospital
hospital,13.0045747,77.5432728,1.5,Namratha Nursing And Maternity Home
hospital,12.9424801,77.5473283,1.5,The Pulse Multi Speciality Hospital
hospital,12.9514854,77.5703564,1.5,Popular Hospital
hospital,12.9526505,77.5548633,1.5,Gavipuramguttahalli Maternity Home
hospital,13.0139247,77.6640775,1.5,Ayurseva Hospital
hospital,12.9745134,77.5493883,1.5,Spine Care And Ortho Care Hospital
hospital,12.8579673,77.5892687,1.5,Vijayashree Hospitals
hospital,12.9733764,77.5474034,1.5,Tanmay Hospital
hospital,12.9651587,77.7150508,1.5,Aayug Multi Speciality Hospital
hospital,12.9568547,77.7002262,1.5,MGA Hospital
hospital,12.8705439,77.6595353,1.5,Blossom Hospital
hospital,12.9160636,77.6308219,1.5,Bhagavathi Multi Speciality Hospital
hospital,12.9144587,77.6003156,1.5,Sri Sai Ram Hospital - Bangalore
hospital,12.9645006,77.5427189,1.5,Susheel Hospital
hospital,12.9654318,77.52312,1.5,Dhanush Hospital
hospital,12.970023,77.6307987,1.5,"Sadhana Eye Hospital, Bengaluru Urban"
hospital,12.938853,77.5786096,1.5,Av Hospital
hospital,12.9632506,77.5602901,1.5,"Balaji Hospital, K.H. Ranganath Colony"
hospital,13.0205082,77.6509675,1.5,Banasawadi Hospital
hospital,13.0221036,77.6387729,1.5,Bangalore Eye Hospital And Retina Centre
hospital,12.9110766,77.4800451,1.5,Belaku Eye Hospital
hospital,12.9670615,77.5903161,1.5,Bhavatprabhu Hospitals Pvt Limited
hospital,12.975802,77.6184806,1.5,Nikad Ortho Centre
hospital,13.0195733,77.5419559,1.5,Raksha Multispeciality Hospital
hospital,13.0195955,77.5419813,1.5,Cambridge Hospital
hospital,13.0983472,77.5773677,1.5,"Prasad Hospital, Bengaluru Urban"
hospital,13.1215236,77.6126106,1.5,Saranalaya Hospital
hospital,12.9559644,77.5485635,1.5,Azad Nagar Maternity Home
hospital,12.9403012,77.5764705,1.5,Gunasheela Surgical and Maternity Hospital
hospital,12.9207314,77.5736019,1.5,Excel Care Hospital
hospital,12.9292015,77.5819811,1.5,"Vasan Eye Care Hospital, Jayanagar"
hospital,12.9271389,77.579028,1.5,Hi Tech Kidney Stone Hospital
hospital,12.9242515,77.573217,1.5,Dr. Vidyananda's Surgery and Dia Centre
hospital,12.8981572,77.6207364,1.5,"Srushti Hospital, Bengaluru Rural"
hospital,12.9004567,77.6005474,1.5,Parimala Speciality Hospital
hospital,12.8443653,77.583809,1.5,Banashankari Hospital
hospital,13.0138123,77.6354731,1.5,"R K Hospital, Bengaluru Urban"
hospital,12.9356703,77.6079905,1.5,"Prasad Eye Hospital, Bengaluru Urban"
hospital,12.9819768,77.5108275,1.5,Unity Lifline Hospital Pvt Ltd
hospital,13.0098352,77.5384723,1.5,J.P.Nursing Home
hospital,13.0267995,77.5870813,1.5,North Side Health Centre
hospital,12.8548947,77.6681162,1.5,Anugrahaa Hospital
hospital,13.0657486,77.5992653,1.5,Amrutha Hospital
hospital,12.910823,77.5207892,1.5,"Unity Hospital, Bengaluru Urban"
hospital,12.9675989,77.6565533,1.5,Dr Chaitanyas Dental Care & Implant Centre
hospital,12.9188948,77.6058905,1.5,Kareem E.N.T and Multispeciality Centre
hospital,12.9777106,77.6459773,1.5,Chinmaya Narayana Super Specialty Centre
hospital,12.9496114,77.5790786,1.5,Jyothi The Lasik Vision Centre
hospital,12.9563042,77.5830996,1.5,Bengaluru West Lions Hospital
hospital,12.9716291,77.5371969,1.5,Vijayanagar Hospital
hospital,12.9550181,77.5683897,1.5,Abhinava Eye Hospital
hospital,12.9067079,77.5849275,1.5,North Star Maternity and Nursing Home
hospital,12.9685305,77.5843965,1.5,"Punarjyoti Eye Hospital, Bengaluru Urban"
hospital,13.0080166,77.6221479,1.5,Sundar Hospital
hospital,13.0121705,77.6961802,1.5,"Sri Ramakrishna Hospital, Bengaluru Urban"
hospital,13.0423919,77.5136653,1.5,Sri Venkateshwara Eye Hospital
hospital,13.015884,77.5973475,1.5,V Care Hospital
hospital,12.9601022,77.5315556,1.5,A.M. Hospital
hospital,12.9586907,77.5352668,1.5,"Divya Drishti Eye Hospital, Vijayanagar"
hospital,12.9617045,77.5217172,1.5,"Shridevi Hospital, Bengaluru Urban"
hospital,13.0147224,77.6515616,1.5,Srinivasa Eye Hospital
hospital,13.0112166,77.6743939,1.5,Spandana Hospital And Medical Centre
hospital,12.9732706,77.5725357,1.5,Sreeniwasa Hospital
hospital,12.988865,77.5078006,1.5,Ashraya Medinova Pvt Ltd
hospital,12.9741253,77.561823,1.5,Magadi Road Maternity Home
hospital,12.9980009,77.5432779,1.5,Pristine Hospital
hospital,13.0021978,77.6329015,1.5,Dr Zamindar's Micro Surgical Eye Centre
hospital,13.0004769,77.5054027,1.5,K.T.G. Hospital
hospital,12.8980516,77.6339279,1.5,Vasan Eye Care Hospital
hospital,12.9709143,77.6321116,1.5,Health Cottage Hospital
hospital,12.89708,77.5473364,1.5,Samastha Hospitals Pvt Ltd
hospital,13.0263344,77.595128,1.5,Poornima Hospital
hospital,13.0357404,77.7347061,1.5,S.N. Hospital
hospital,13.0178594,77.6547577,1.5,Dr.Zamindar Microsurgical Eye Centre
hospital,13.0328036,77.633289,1.5,Good Shepherd Hospital
hospital,12.9960196,77.6128413,1.5,"Dr.Agarwal Eye Hospital, Frazer Town, Bangalore"
hospital,13.0377564,77.5744454,1.5,"Mamta Hospital, Bengaluru Rural"
hospital,13.0360827,77.575065,1.5,S. J. Hospital
hospital,12.964162,77.5982255,1.5,Republic Hospital
hospital,12.9074269,77.5716318,1.5,R.R. Hospital and Trauma Centre
hospital,13.0357169,77.7351701,1.5,Geetha Hospital
hospital,13.0080397,77.6971089,1.5,"Suresh Hospital, Bengaluru Urban"
hospital,13.0088071,77.6948659,1.5,Sri Ram Netralaya and Surgical Centre
hospital,13.0090854,77.6969567,1.5,"Patil Hospital, Bengaluru Urban"
hospital,13.011968,77.6659168,1.5,Sri Sai Eye Hospital
hospital,12.9543777,77.6209764,1.5,Sri Ram Speciality Hospital
hospital,13.0149675,77.6354957,1.5,Zion Hospital And Research Centre Pvt.Ltd.
hospital,13.0068811,77.5055636,1.5,Jai Maruthi Hospital
hospital,12.9619528,77.5728562,1.5,Institute Of Nephro Urology hospital
hospital,12.9425676,77.6224349,1.5,Well Spring hospital
hospital,13.0105038,77.5502452,1.5,Aaroyha Mandir Hospital
hospital,12.9862161,77.5374853,1.5,"Punya Hospital, Bengaluru Urban"
hospital,12.9418827,77.48376,1.5,"Vijaya Hospital, Bengaluru Urban"
hospital,12.9761802,77.5261763,1.5,Sandhyashree Hospital
hospital,13.0276736,77.6614188,1.5,Dr. Sailaja's Super Speciality Eye Hospital
hospital,12.9162753,77.5589544,1.5,Hillside Hospital
hospital,12.9646359,77.5926509,1.5,Pd Hinduja Sindhi Hospital
hospital,12.9986239,77.542782,1.5,Sri Ranga Arogyadhama
hospital,12.978053,77.5115959,1.5,Brinda Hospital
hospital,12.95119,77.4918039,1.5,Sankalpa Hospital
hospital,12.9705902,77.5108503,1.5,Deepashri Hospital
hospital,12.9817233,77.5549364,1.5,Rotary Eye Hospital (A Unit Of Bangalore North Rotary Trust)
hospital,13.0218344,77.5567093,1.5,Acharya Tulsi Jain Hospital
hospital,12.9526616,77.61503,1.5,Get Well Hospital
hospital,13.0241863,77.5960574,1.5,Premier Hospital
hospital,13.0001802,77.5461146,1.5,Gurukripa Hospital and Health Care Centre
hospital,13.0269276,77.6227882,1.5,Avian Medicare and Research Centre
hospital,12.8919999,77.6257829,1.5,Vinayaka Health Care and Maternity Home
hospital,13.0113204,77.6771966,1.5,Little Flower Hospital
hospital,12.9543465,77.5755649,1.5,"Venkateswara Hospital, Bengaluru Urban"
hospital,13.0093599,77.5222108,1.5,Sai Baba Hospital
hospital,12.8914666,77.5612113,1.5,"Metro Hospital, Bengaluru Rural"
hospital,12.9783164,77.5429603,1.5,"Madhu Hospital, Bengaluru Urban"
hospital,13.0236062,77.6196139,1.5,Al- Habeeb Hospital
hospital,12.9439008,77.6065864,1.5,"Santhigiri Ayurveda and Siddha Hospital, Bengaluru Urban"
hospital,12.9745983,77.5436792,1.5,Padmashree Diagnostics
hospital,12.9721779,77.6807872,1.5,Venus MultiSpeciality Hospital
hospital,12.8541208,77.6624811,1.5,Ramakrishna Hospital
hospital,12.9102142,77.6244654,1.5,Roopena Agrahara Government Hospital
hospital,12.922327,77.736038,1.5,"Government Hospital, Gunjur"
hospital,13.031132,77.483923,1.5,Thippenalli Government Hospital
hospital,13.009817,77.5231852,1.5,Laggere Government Hospital
hospital,13.0164321,77.7169887,1.5,Seegehalli Government Hospital
hospital,12.993382,77.5694167,1.5,K.C. General Hospital
hospital,13.1376521,77.744809,1.5,"Government Hospital, Budigere"
hospital,13.049152,77.510442,1.5,NELAMAHESHWARI Government Hospital
hospital,13.0701337,77.6329103,1.5,Sai Hospital
hospital,12.9358669,77.4927128,1.5,Sree Ranga Hospital
hospital,13.0324318,77.6085263,1.5,Cure Hospital
hospital,12.9853993,77.5454024,1.5,Yashas Neurocare
hospital,12.9870634,77.549951,1.5,Focus Diagnostic Center
hospital,12.931298,77.5412566,1.5,Vittal Eye HOspital
hospital,13.0413777,77.5050224,1.5,naveen clinc
hospital,12.9240924,77.6177848,1.5,Chamundi Hi Tech Hospital
hospital,12.9807257,77.6823734,1.5,Little Flower Hospital
hospital,13.006205,77.7004289,1.5,NMPC Hospital
hospital,13.0082031,77.697197,1.5,R R Hospital
hospital,12.9901305,77.6713322,1.5,Jeevan Hospital
hospital,13.0031618,77.7059531,1.5,Vicky Family Life
hospital,12.9946786,77.6709989,1.5,Vedam Ayurveda Multi Speciality Hospital
hospital,13.0239995,77.6585299,1.5,Stroke Treatment Paralysis
hospital,13.0283977,77.6599575,1.5,Geriatric Hospitals
hospital,13.0219523,77.6994046,1.5,Health Plus Multi Speciality Hospital
hospital,12.9966313,77.671863,1.5,Pragathi Piles Hospital
hospital,12.9895049,77.6741439,1.5,Mahaveer Hospitals
hospital,13.033219,77.6747693,1.5,Eshawar HospItal
hospital,12.973637,77.675186,1.5,Medihope Super Specialty Hospital
hospital,12.989869,77.676589,1.5,Cure N Care Hospital
hospital,13.0106539,77.6969464,1.5,Sad Bydya Shala Ayurvedic Hospital
hospital,13.011115,77.697361,1.5,Sri Lakshmi Super Speciality Hospital
hospital,13.0031938,77.7128759,1.5,Kids Health Link
hospital,12.991561,77.6757833,1.5,Prakruti Hospital
hospital,13.0042616,77.7114153,1.5,Amrutha Healthcare
hospital,12.975501,77.534972,1.5,Kamadhenu Hospital
hospital,12.9688989,77.6422131,1.5,Dr. Rajesh Hospitals Eye and Dental
hospital,12.957269,77.653945,1.5,OJUS Multi Speciality Hospital
hospital,12.9835824,77.5289448,1.5,Benaka Hospital
hospital,12.9744928,77.5342045,1.5,"Goverment Hospital, Hosahalli"
hospital,12.9635299,77.6662889,1.5,Jhon's Medical Hospital
hospital,12.96767,77.5226459,1.5,Vijaya Hospital
hospital,12.9780731,77.5251934,1.5,Government Hospital
hospital,12.9734087,77.5462808,1.5,Sriprasad Ayurveda
hospital,12.9707429,77.5377684,1.5,Vidya Eye Hospital
hospital,12.9698194,77.6317472,1.5,Sai Baba Hospital
hospital,12.9555948,77.6418006,1.5,Shree Sai Speciality Hospital
hospital,12.9615606,77.5222312,1.5,Shree Dhanvantari Ayurveda Hospital
hospital,12.961509,77.523151,1.5,Srinivasam Cancer Care Multi Speciality Hospital
hospital,12.9589495,77.6603768,1.5,Magdum Hospital
hospital,12.9673428,77.6424996,1.5,Athoz Hospitals
hospital,12.9802303,77.5548818,1.5,G.R. Hospital
hospital,12.9754301,77.5358001,1.5,Sneha Horizon Hospital
hospital,12.968292,77.524492,1.5,Jagjeevanram Hospital
hospital,12.974339,77.542325,1.5,Kangroo Hospital
hospital,12.9757486,77.553782,1.5,Abhinav Hospital
hospital,12.969102,77.534951,1.5,Suhusannidhi Hospital
hospital,12.963967,77.4973049,1.5,Abivrud Cancer Care & Research Centre
hospital,12.9745497,77.5208943,1.5,Panchsheela Nagar Hospital
hospital,12.9693009,77.6317545,1.5,ESIC Hospital
hospital,12.9698191,77.5360801,1.5,Sai Ortho and Dental Centre
hospital,12.9794315,77.5441641,1.5,Ammashrees Hospital
hospital,12.963951,77.64308,1.5,Lohitha Hospital
hospital,12.9639829,77.5188899,1.5,Government Hospital
hospital,12.9679971,77.5015759,1.5,Revathi Hospital
hospital,12.9637162,77.5188263,1.5,Shanthakumari Hospital
hospital,12.9735574,77.5461246,1.5,Bengaluru Child Neurology and Rehabilitaion Centre
hospital,12.976379,77.524439,1.5,Sumati Hospital
hospital,12.9583212,77.659636,1.5,Dr. Hemant Agrawal
hospital,12.975423,77.540659,1.5,Dr. Nothesh Child Specialist
hospital,12.9544981,77.6401572,1.5,Swasthya Hospitals
hospital,12.958861,77.654322,1.5,Miracle Hopital
hospital,12.9698787,77.5332834,1.5,Sastry Memorial Hospital
hospital,12.852699,77.667688,1.5,Springleaf Hospital
hospital,12.8859649,77.6489078,1.5,Hospitec Multispeciality Hospital
hospital,12.9056165,77.6122688,1.5,Sri Venkateswara Hospital
hospital,12.895426,77.607662,1.5,Rajashri Grandhim Hospitals
hospital,12.8908362,77.6040715,1.5,Goldage Hospital
hospital,12.8350141,77.6953077,1.5,JJ Hospitals
hospital,12.850377,77.6567056,1.5,Best E City Hospital
hospital,12.93753,77.549675,1.5,Vinayaka Hospital
hospital,12.9633185,77.5790145,1.5,Unani Hospital
hospital,12.9596227,77.6146819,1.5,Rahul Maternity & Child Health Centre
hospital,12.9405198,77.5794387,1.5,Bangaluru Unani Hospital
hospital,12.953049,77.574203,1.5,Medcare Hospital
hospital,12.9417439,77.5601782,1.5,Sumanjara Hospital
hospital,12.961345,77.560893,1.5,Corporation Hospital
hospital,12.945591,77.5712865,1.5,Mitralaya Hospital
hospital,12.942076,77.553598,1.5,People Tree Hospitals
hospital,12.936459,77.584422,1.5,Apollo Specialty Hospital
hospital,12.9609494,77.5613939,1.5,Government Hospital
hospital,12.940404,77.5580361,1.5,Verna Hospital
hospital,12.9587464,77.5573456,1.5,"Government Hospital, Banglore"
hospital,12.960311,77.568274,1.5,Royan Maternity & Child Welfare Centre
hospital,12.9652304,77.6104334,1.5,Alisa Eye Hospital
hospital,12.945944,77.567404,1.5,Shekhar Hospital
hospital,12.949104,77.563226,1.5,Government Hospital
hospital,12.9415883,77.5641917,1.5,Jeevini Sarvodaya Hospital
hospital,12.9569684,77.5695045,1.5,Mahaveer Ortho Care Speciality Centre
hospital,12.938787,77.554296,1.5,Raghavendra Hospital
hospital,12.938453,77.551329,1.5,Apaara Multi Speciality
hospital,12.939882,77.573989,1.5,Khincha Orthopaedic Centre
hospital,12.948971,77.563543,1.5,Parameshwari Hospital
hospital,12.9422541,77.5506328,1.5,Drishti Nethralaya
hospital,12.9654649,77.5894756,1.5,Furtde Hospital
hospital,12.9702549,77.5734571,1.5,Manavarthapet Pregnancy Hospital
hospital,12.9434996,77.5796583,1.5,Trinity Hospital and Heart Foundation
hospital,12.957222,77.566486,1.5,Spandana Heart Centre
hospital,12.960296,77.614714,1.5,Shas Eye Care
hospital,12.9420276,77.575634,1.5,Matha Pitha Hospital
hospital,12.972126,77.573351,1.5,ESI Hospital
hospital,12.960972,77.5609696,1.5,Herige Hospital
hospital,12.9654497,77.5999044,1.5,Gleneagles Global Hospitals
hospital,12.9658901,77.589928,1.5,Punarjyoti Eye Hospital
hospital,12.9479647,77.5696395,1.5,Swastik Eye Hospital
hospital,12.9458294,77.5799015,1.5,Dave Gray Hospital
hospital,12.9650303,77.5954946,1.5,Dr. Rudrappa's Hospital
hospital,13.081777,77.54091,1.5,Aveksha Hospital
hospital,13.0193799,77.6535352,1.5,Shishuka Children's Speciality Hospital
hospital,13.0091103,77.6579493,1.5,Skin Remediez
hospital,13.0524836,77.6120857,1.5,Navya Hospital
hospital,13.0201491,77.6516628,1.5,Ovum Birthing Centre
hospital,13.0528211,77.6041042,1.5,Icon Hospital
hospital,13.0283463,77.6298629,1.5,Medicure Hospital
hospital,13.0102697,77.6525909,1.5,Motherhood Women & Children Hospital
hospital,13.0866852,77.5535728,1.5,Santhamma Hospital
hospital,13.0263661,77.6302142,1.5,Feran Hospital
hospital,13.0166883,77.6604049,1.5,Super Specialty Eye Hospital
hospital,13.013761,77.648529,1.5,Endocrine Speciality Centre
hospital,13.0885791,77.5455057,1.5,Shree Sai Hospital
hospital,13.065863,77.604213,1.5,Axis Hospital
hospital,13.0188119,77.647187,1.5,Anjani Women's Day Care Hospital
hospital,13.0658472,77.5992844,1.5,Eswar Women and Day Care Hospital
hospital,13.026989,77.6281742,1.5,CDEC Hospital
hospital,13.029101,77.620568,1.5,Pranam Dental Hospital
hospital,13.0109537,77.6476418,1.5,Milaan Hospital
hospital,13.020084,77.654053,1.5,Cloudnine Hospital
hospital,13.1051735,77.6027864,1.5,NDR Multi Speciality Hospital
hospital,13.120977,77.6176084,1.5,Valens Hospitals
hospital,13.1039081,77.5754898,1.5,Bengalure Hospital
hospital,13.102578,77.627895,1.5,Amruth Hospital
hospital,13.098943,77.576716,1.5,Rangalakshmi Netralaya
hospital,13.121743,77.629478,1.5,Saralaya Hospital
hospital,13.101335,77.59858,1.5,Apurva Hospital
hospital,13.1215701,77.6126077,1.5,Om Shakthi Hospital
hospital,13.1025229,77.6278506,1.5,Shadab Hospital
hospital,13.0997321,77.5760891,1.5,Rainbow Health Care
hospital,13.098909,77.596219,1.5,Jayalakshmi Hospital
hospital,13.10051,77.595603,1.5,NDR Orthopaedic
hospital,13.1215659,77.6250507,1.5,Sri Arogya Hospital
hospital,13.1213668,77.6174817,1.5,Sapthagiri Hospital
hospital,13.0981485,77.596139,1.5,Pavan Hospitals
hospital,13.0938081,77.5804166,1.5,Kushi Hospital
hospital,13.1026581,77.6297932,1.5,Varsha Hospital
hospital,13.098668,77.5826843,1.5,Just Smiles
hospital,12.925461,77.609021,1.5,Lavis Hospital
hospital,12.9215119,77.5724702,1.5,Sevakshetra Hospital
hospital,12.9055752,77.5425258,1.5,Perfetual Help Hospital
hospital,12.9121632,77.6098276,1.5,Shree Vaishnavi Heart Centre and Multi Speciality
hospital,12.9136262,77.6045369,1.5,Marigold Hospital
hospital,12.9334096,77.5622345,1.5,Bharathi Hospitals
hospital,12.9239445,77.6198634,1.5,Devi Hospital
hospital,12.924153,77.565797,1.5,Devagiri Hospital
hospital,12.9159348,77.6034098,1.5,Pothys Hospital
hospital,12.916234,77.593019,1.5,Center for Liver Disease Hospital
hospital,12.9254569,77.5467101,1.5,Sudha Prevention Centre
hospital,12.920651,77.5746118,1.5,Sahasra Hospital
hospital,12.9265183,77.6090995,1.5,Health India Hospital
hospital,12.9202202,77.5772991,1.5,Shanti Hospital
hospital,12.923857,77.611355,1.5,Spurthy Hospital
hospital,12.916885,77.585258,1.5,Apollo Cradle Maternity & Children's Hospital
hospital,12.906113,77.542548,1.5,St. Martha's Hospital
hospital,12.9778121,77.6459447,1.5,Chinmaya Hrudayalaya
hospital,12.8812376,77.7516894,1.5,Sri Lakshmi Multi Speciality Hospital
hospital,13.0903942,77.4966765,1.5,Government Hospital
hospital,13.0803204,77.5535057,1.5,Government Hospital
hospital,13.0770012,77.5581038,1.5,Bangalore Healthcare Center Pranav Ayurveda Hospital
hospital,13.070554,77.5388968,1.5,Government Hospital
hospital,13.0650144,77.5041964,1.5,Kruthika Hospital
hospital,13.0621628,77.5177637,1.5,Dr Saju George Kottakkal
hospital,13.0559513,77.5329456,1.5,Fathima Hospital
hospital,13.0439933,77.5065494,1.5,Esi Dispensary
hospital,13.0313399,77.5055985,1.5,Ashwini Hospital
hospital,13.0280728,77.5231858,1.5,Esi Hospital Peenya 1st Stage
hospital,13.006795,77.571159,1.5,Nayanalaya Super Speciality Eye Care Centre
hospital,13.005821,77.5725746,1.5,Srinidhi Health Centre
hospital,13.0054934,77.5719519,1.5,Orthopedic & Eye Care Center
hospital,13.004596,77.5540033,1.5,ESI Hospital
hospital,13.0044307,77.5785238,1.5,Ramani Orthopaedic Hospital
hospital,13.004314,77.547749,1.5,Atharva Ayurdhama Ayurvedic Hospital
hospital,13.0015461,77.5721683,1.5,RICH CARE HOMEOPATHY
hospital,12.998238,77.551173,1.5,Poornayu Ayurveda Hospital
hospital,12.9981064,77.6008126,1.5,Appllo Diagnostic
hospital,12.9969996,77.5730038,1.5,Supra Diagnostics Spine Care And Ortho Care Hospital
hospital,12.9960244,77.5693714,1.5,K.C.General Hospital
